Entity,Day,Weekly cases per million people
Albania,2021-03-15,1677.3854
Albania,2021-03-16,1618.6786
Albania,2021-03-17,1569.167
Albania,2021-03-18,1514.7041
Albania,2021-03-19,1449.278
Albania,2021-03-20,1445.034
Albania,2021-03-21,1378.9006
Albania,2021-03-22,1315.5963
Albania,2021-03-23,1317.7183
Albania,2021-03-24,1247.341
Albania,2021-03-25,1186.5123
Albania,2021-03-26,1187.2196
Albania,2021-03-27,1145.4883
Albania,2021-03-28,1129.5739
Albania,2021-03-29,1096.3303
Albania,2021-03-30,1037.6235
Albania,2021-03-31,1016.75793
Albania,2021-04-01,1017.1116
Albania,2021-04-02,1012.1604
Albania,2021-04-03,968.6609
Albania,2021-04-04,928.6979
Albania,2021-04-05,898.99084
Albania,2021-04-06,847.7109
Albania,2021-04-07,840.2841
Albania,2021-04-08,782.63837
Albania,2021-04-09,719.6878
Albania,2021-04-10,708.37085
Albania,2021-04-11,690.6881
Albania,2021-04-12,697.40753
Albania,2021-04-13,658.5055
Albania,2021-04-14,609.3475
Albania,2021-04-15,642.23737
Albania,2021-04-16,624.90826
Albania,2021-04-17,572.5673
Albania,2021-04-18,534.72626
Albania,2021-04-19,460.10507
Albania,2021-04-20,424.73956
Albania,2021-04-21,415.8982
Albania,2021-04-22,385.4839
Albania,2021-04-23,361.0817
Albania,2021-04-24,348.70377
Albania,2021-04-25,340.5697
Albania,2021-04-26,337.03314
Albania,2021-04-27,333.4966
Albania,2021-04-28,322.5333
Albania,2021-04-29,316.1675
Albania,2021-04-30,310.8627
Albania,2021-05-01,305.20422
Albania,2021-05-02,288.22876
Albania,2021-05-03,274.43622
Albania,2021-05-04,247.91211
Albania,2021-05-05,236.9488
Albania,2021-05-06,209.01007
Albania,2021-05-07,198.04677
Albania,2021-05-08,188.49808
Albania,2021-05-09,173.99823
Albania,2021-05-10,170.10802
Albania,2021-05-11,171.52264
Albania,2021-05-12,168.6934
Albania,2021-05-13,168.33975
Albania,2021-05-14,150.657
Albania,2021-05-15,134.38887
Albania,2021-05-16,128.02309
Albania,2021-05-17,110.34034
Albania,2021-05-18,103.26724
Albania,2021-05-19,98.66972
Albania,2021-05-20,94.779526
Albania,2021-05-21,88.413734
Albania,2021-05-22,80.63332
Albania,2021-05-23,75.68216
Albania,2021-05-24,70.023674
Albania,2021-05-25,68.609055
Albania,2021-05-26,64.71886
Albania,2021-05-27,55.87748
Albania,2021-05-28,52.694584
Albania,2021-05-29,51.63362
Albania,2021-05-30,46.682453
Albania,2021-05-31,42.792248
Albania,2021-06-01,35.365494
Albania,2021-06-02,35.365494
Albania,2021-06-03,38.194733
Albania,2021-06-04,37.84108
Albania,2021-06-05,33.950874
Albania,2021-06-06,30.767979
Albania,2021-06-07,27.23143
Albania,2021-06-08,24.755846
Albania,2021-06-09,24.402191
Albania,2021-06-10,21.219296
Albania,2021-06-11,22.633915
Albania,2021-06-12,23.341227
Albania,2021-06-13,22.987572
Albania,2021-06-14,26.52412
Albania,2021-06-15,28.292395
Albania,2021-06-16,27.23143
Albania,2021-06-17,25.463156
Albania,2021-06-18,21.57295
Albania,2021-06-19,19.451021
Albania,2021-06-20,16.621782
Albania,2021-06-21,13.792542
Albania,2021-06-22,10.963303
Albania,2021-06-23,10.609648
Albania,2021-06-24,9.548683
Albania,2021-06-25,7.4267535
Albania,2021-06-26,6.365789
Albania,2021-06-27,7.7804084
Albania,2021-06-28,7.4267535
Albania,2021-06-29,7.7804084
Albania,2021-06-30,7.7804084
Albania,2021-07-01,6.365789
Albania,2021-07-02,8.487719
Albania,2021-07-03,8.487719
Albania,2021-07-04,7.0730987
Albania,2021-07-05,8.841373
Albania,2021-07-06,8.134064
Albania,2021-07-07,8.487719
Albania,2021-07-08,10.609648
Albania,2021-07-09,12.731578
Albania,2021-07-10,14.853507
Albania,2021-07-11,19.097366
Albania,2021-07-12,18.743711
Albania,2021-07-13,20.15833
Albania,2021-07-14,21.219296
Albania,2021-07-15,22.633915
Albania,2021-07-16,20.86564
Albania,2021-07-17,22.633915
Albania,2021-07-18,23.694881
Albania,2021-07-19,27.585085
Albania,2021-07-20,33.243565
Albania,2021-07-21,35.365494
Albania,2021-07-22,46.682453
Albania,2021-07-23,51.987274
Albania,2021-07-24,59.41403
Albania,2021-07-25,64.01154
Albania,2021-07-26,66.48713
Albania,2021-07-27,66.84078
Albania,2021-07-28,68.609055
Albania,2021-07-29,64.3652
Albania,2021-07-30,66.84078
Albania,2021-07-31,71.43829
Albania,2021-08-01,73.56023
Albania,2021-08-02,80.63332
Albania,2021-08-03,86.999115
Albania,2021-08-04,90.18201
Albania,2021-08-05,102.206276
Albania,2021-08-06,126.60847
Albania,2021-08-07,156.66914
Albania,2021-08-08,196.27849
Albania,2021-08-09,229.52205
Albania,2021-08-10,279.74106
Albania,2021-08-11,295.30188
Albania,2021-08-12,350.11838
Albania,2021-08-13,416.25186
Albania,2021-08-14,466.47086
Albania,2021-08-15,547.8115
Albania,2021-08-16,643.652
Albania,2021-08-17,719.6878
Albania,2021-08-18,766.0166
Albania,2021-08-19,847.7109
Albania,2021-08-20,915.259
Albania,2021-08-21,1002.9654
Albania,2021-08-22,1058.1356
Albania,2021-08-23,1145.842
Albania,2021-08-24,1194.2927
Albania,2021-08-25,1263.9628
Albania,2021-08-26,1387.3883
Albania,2021-08-27,1517.1797
Albania,2021-08-28,1646.6174
Albania,2021-08-29,1783.1282
Albania,2021-08-30,1870.481
Albania,2021-08-31,1953.2362
Albania,2021-09-01,1984.7115
Albania,2021-09-02,2074.5398
Albania,2021-09-03,2123.3442
Albania,2021-09-04,2110.9663
Albania,2021-09-05,2101.7712
Albania,2021-09-06,2129.71
Albania,2021-09-07,2174.9778
Albania,2021-09-08,2180.6362
Albania,2021-09-09,2069.5886
Albania,2021-09-10,2103.8933
Albania,2021-09-11,2155.173
Albania,2021-09-12,2184.1729
Albania,2021-09-13,2143.5024
Albania,2021-09-14,2132.1855
Albania,2021-09-15,2099.6494
Albania,2021-09-16,2189.8313
Albania,2021-09-17,2159.0635
Albania,2021-09-18,2139.2588
Albania,2021-09-19,2132.8928
Albania,2021-09-20,2125.8198
Albania,2021-09-21,2096.1128
Albania,2021-09-22,2110.6125
Albania,2021-09-23,2067.113
Albania,2021-09-24,2006.2844
Albania,2021-09-25,1944.7485
Albania,2021-09-26,1897.7124
Albania,2021-09-27,1832.2863
Albania,2021-09-28,1747.0554
Albania,2021-09-29,1691.8853
Albania,2021-09-30,1593.5691
Albania,2021-10-01,1544.0575
Albania,2021-10-02,1509.0457
Albania,2021-10-03,1445.7413
Albania,2021-10-04,1405.071
Albania,2021-10-05,1379.6079
Albania,2021-10-06,1348.4863
Albania,2021-10-07,1356.6204
Albania,2021-10-08,1318.4257
Albania,2021-10-09,1270.3285
Albania,2021-10-10,1198.8903
Albania,2021-10-11,1172.7197
Albania,2021-10-12,1122.5007
Albania,2021-10-13,1118.257
Albania,2021-10-14,1077.2329
Albania,2021-10-15,1054.599
Albania,2021-10-16,1041.1602
Albania,2021-10-17,1039.7455
Albania,2021-10-18,1023.1237
Albania,2021-10-19,1062.0258
Albania,2021-10-20,1069.8062
Albania,2021-10-21,1110.4764
Albania,2021-10-22,1163.8784
Albania,2021-10-23,1188.9879
Albania,2021-10-24,1243.097
Albania,2021-10-25,1314.1818
Albania,2021-10-26,1317.3646
Albania,2021-10-27,1333.9865
Albania,2021-10-28,1346.0107
Albania,2021-10-29,1350.6082
Albania,2021-10-30,1359.4496
Albania,2021-10-31,1314.5354
Albania,2021-11-01,1285.5356
Albania,2021-11-02,1274.5724
Albania,2021-11-03,1250.8776
Albania,2021-11-04,1277.4016
Albania,2021-11-05,1241.6825
Albania,2021-11-06,1234.2557
Albania,2021-11-07,1292.2551
Albania,2021-11-08,1297.9136
Albania,2021-11-09,1352.7301
Albania,2021-11-10,1364.4008
Albania,2021-11-11,1380.3152
Albania,2021-11-12,1422.4001
Albania,2021-11-13,1441.8512
Albania,2021-11-14,1421.3392
Albania,2021-11-15,1429.8269
Albania,2021-11-16,1396.937
Albania,2021-11-17,1384.2054
Albania,2021-11-18,1319.4866
Albania,2021-11-19,1293.316
Albania,2021-11-20,1266.4384
Albania,2021-11-21,1241.3289
Albania,2021-11-22,1198.1829
Albania,2021-11-23,1173.4271
Albania,2021-11-24,1181.9148
Albania,2021-11-25,1170.9515
Albania,2021-11-26,1168.476
Albania,2021-11-27,1156.8053
Albania,2021-11-28,1134.8787
Albania,2021-11-29,1113.6594
Albania,2021-11-30,1118.257
Albania,2021-12-01,1110.1228
Albania,2021-12-02,982.4534
Albania,2021-12-03,847.7109
Albania,2021-12-04,830.02814
Albania,2021-12-05,818.00385
Albania,2021-12-06,801.02844
Albania,2021-12-07,769.19946
Albania,2021-12-08,761.0654
Albania,2021-12-09,831.0891
Albania,2021-12-10,872.8204
Albania,2021-12-11,786.52856
Albania,2021-12-12,767.4312
Albania,2021-12-13,750.45575
Albania,2021-12-14,727.4682
Albania,2021-12-15,715.4439
Albania,2021-12-16,709.4318
Albania,2021-12-17,702.3587
Albania,2021-12-18,730.2974
Albania,2021-12-19,710.49274
Albania,2021-12-20,716.15125
Albania,2021-12-21,703.7733
Albania,2021-12-22,697.40753
Albania,2021-12-23,697.40753
Albania,2021-12-24,703.4197
Albania,2021-12-25,709.78546
Albania,2021-12-26,706.2489
Albania,2021-12-27,704.8343
Albania,2021-12-28,683.26135
Albania,2021-12-29,700.23676
Albania,2021-12-30,735.2486
Albania,2021-12-31,807.3942
Albania,2022-01-01,912.7834
Albania,2022-01-02,1062.0258
Albania,2022-01-03,1118.9642
Algeria,2021-01-05,52.68552
Algeria,2021-01-06,49.848946
Algeria,2021-01-07,39.778008
Algeria,2021-01-08,38.964417
Algeria,2021-01-09,38.70055
Algeria,2021-01-10,38.568615
Algeria,2021-01-11,38.172813
Algeria,2021-01-12,37.908947
Algeria,2021-01-13,38.87646
Algeria,2021-01-14,38.26077
Algeria,2021-01-15,38.370716
Algeria,2021-01-16,37.908947
Algeria,2021-01-17,37.337234
Algeria,2021-01-18,37.13933
Algeria,2021-01-19,37.88696
Algeria,2021-01-20,37.38121
Algeria,2021-01-21,38.392704
Algeria,2021-01-22,37.930935
Algeria,2021-01-23,38.326736
Algeria,2021-01-24,38.65657
Algeria,2021-01-25,38.766518
Algeria,2021-01-26,38.744526
Algeria,2021-01-27,38.612595
Algeria,2021-01-28,38.546627
Algeria,2021-01-29,38.65657
Algeria,2021-01-30,38.766518
Algeria,2021-01-31,38.546627
Algeria,2021-02-01,38.326736
Algeria,2021-02-02,37.908947
Algeria,2021-02-03,38.348724
Algeria,2021-02-04,38.634583
Algeria,2021-02-05,38.94243
Algeria,2021-02-06,38.30475
Algeria,2021-02-07,38.040882
Algeria,2021-02-08,38.45867
Algeria,2021-02-09,38.150826
Algeria,2021-02-10,37.77701
Algeria,2021-02-11,36.633587
Algeria,2021-02-12,36.677567
Algeria,2021-02-13,36.809498
Algeria,2021-02-14,36.523643
Algeria,2021-02-15,35.688065
Algeria,2021-02-16,34.764526
Algeria,2021-02-17,33.203312
Algeria,2021-02-18,32.21381
Algeria,2021-02-19,30.10287
Algeria,2021-02-20,28.519667
Algeria,2021-02-21,27.508175
Algeria,2021-02-22,26.518671
Algeria,2021-02-23,26.386738
Algeria,2021-02-24,26.606627
Algeria,2021-02-25,26.694584
Algeria,2021-02-26,26.474693
Algeria,2021-02-27,26.496683
Algeria,2021-02-28,26.298782
Algeria,2021-03-01,25.837015
Algeria,2021-03-02,25.52917
Algeria,2021-03-03,25.30928
Algeria,2021-03-04,24.891489
Algeria,2021-03-05,25.045412
Algeria,2021-03-06,25.133368
Algeria,2021-03-07,25.155357
Algeria,2021-03-08,25.11138
Algeria,2021-03-09,24.781546
Algeria,2021-03-10,24.4737
Algeria,2021-03-11,23.923975
Algeria,2021-03-12,23.967953
Algeria,2021-03-13,23.308285
Algeria,2021-03-14,22.846518
Algeria,2021-03-15,22.670607
Algeria,2021-03-16,22.60464
Algeria,2021-03-17,21.922981
Algeria,2021-03-18,22.142872
Algeria,2021-03-19,21.791048
Algeria,2021-03-20,21.153368
Algeria,2021-03-21,20.2958
Algeria,2021-03-22,19.614141
Algeria,2021-03-23,18.580662
Algeria,2021-03-24,17.789059
Algeria,2021-03-25,16.49171
Algeria,2021-03-26,15.414253
Algeria,2021-03-27,15.106407
Algeria,2021-03-28,15.040441
Algeria,2021-03-29,14.930496
Algeria,2021-03-30,15.194364
Algeria,2021-03-31,15.656131
Algeria,2021-04-01,16.579666
Algeria,2021-04-02,16.73359
Algeria,2021-04-03,16.975468
Algeria,2021-04-04,17.019445
Algeria,2021-04-05,17.283314
Algeria,2021-04-06,17.437237
Algeria,2021-04-07,17.98696
Algeria,2021-04-08,17.855026
Algeria,2021-04-09,17.855026
Algeria,2021-04-10,18.074915
Algeria,2021-04-11,18.778563
Algeria,2021-04-12,19.65812
Algeria,2021-04-13,19.921988
Algeria,2021-04-14,20.229832
Algeria,2021-04-15,21.351269
Algeria,2021-04-16,22.560661
Algeria,2021-04-17,23.572153
Algeria,2021-04-18,24.363754
Algeria,2021-04-19,24.759556
Algeria,2021-04-20,25.50718
Algeria,2021-04-21,26.232815
Algeria,2021-04-22,26.36475
Algeria,2021-04-23,26.848505
Algeria,2021-04-24,27.244307
Algeria,2021-04-25,27.486185
Algeria,2021-04-26,28.145853
Algeria,2021-04-27,28.739555
Algeria,2021-04-28,29.729057
Algeria,2021-04-29,30.916462
Algeria,2021-04-30,33.04939
Algeria,2021-05-01,33.994915
Algeria,2021-05-02,34.632595
Algeria,2021-05-03,35.182316
Algeria,2021-05-04,35.292263
Algeria,2021-05-05,36.39171
Algeria,2021-05-06,37.2053
Algeria,2021-05-07,35.33624
Algeria,2021-05-08,34.830494
Algeria,2021-05-09,34.940437
Algeria,2021-05-10,34.78652
Algeria,2021-05-11,34.54464
Algeria,2021-05-12,32.6316
Algeria,2021-05-13,31.004417
Algeria,2021-05-14,31.13635
Algeria,2021-05-15,30.058893
Algeria,2021-05-16,28.4537
Algeria,2021-05-17,26.54066
Algeria,2021-05-18,26.32077
Algeria,2021-05-19,26.606627
Algeria,2021-05-20,26.694584
Algeria,2021-05-21,27.859997
Algeria,2021-05-22,30.234804
Algeria,2021-05-23,32.0379
Algeria,2021-05-24,34.060883
Algeria,2021-05-25,35.666073
Algeria,2021-05-26,36.677567
Algeria,2021-05-27,38.48066
Algeria,2021-05-28,38.920437
Algeria,2021-05-29,38.788506
Algeria,2021-05-30,39.690052
Algeria,2021-05-31,41.009388
Algeria,2021-06-01,41.910934
Algeria,2021-06-02,43.03237
Algeria,2021-06-03,43.845963
Algeria,2021-06-04,45.077343
Algeria,2021-06-05,47.562096
Algeria,2021-06-06,48.92541
Algeria,2021-06-07,49.101322
Algeria,2021-06-08,49.914913
Algeria,2021-06-09,51.21226
Algeria,2021-06-10,52.64154
Algeria,2021-06-11,52.311707
Algeria,2021-06-12,52.025852
Algeria,2021-06-13,52.531597
Algeria,2021-06-14,53.433144
Algeria,2021-06-15,54.070824
Algeria,2021-06-16,54.268723
Algeria,2021-06-17,53.301212
Algeria,2021-06-18,54.642536
Algeria,2021-06-19,54.79646
Algeria,2021-06-20,55.324192
Algeria,2021-06-21,55.85193
Algeria,2021-06-22,56.115795
Algeria,2021-06-23,56.379665
Algeria,2021-06-24,56.973366
Algeria,2021-06-25,56.357674
Algeria,2021-06-26,56.137787
Algeria,2021-06-27,55.56607
Algeria,2021-06-28,55.78596
Algeria,2021-06-29,55.983864
Algeria,2021-06-30,56.07182
Algeria,2021-07-01,56.66552
Algeria,2021-07-02,58.75447
Algeria,2021-07-03,61.085297
Algeria,2021-07-04,63.636017
Algeria,2021-07-05,66.09878
Algeria,2021-07-06,68.73745
Algeria,2021-07-07,70.76044
Algeria,2021-07-08,74.894356
Algeria,2021-07-09,78.654465
Algeria,2021-07-10,86.48254
Algeria,2021-07-11,94.3106
Algeria,2021-07-12,101.39104
Algeria,2021-07-13,109.812805
Algeria,2021-07-14,119.53192
Algeria,2021-07-15,126.76629
Algeria,2021-07-16,137.51888
Algeria,2021-07-17,145.56683
Algeria,2021-07-18,152.03159
Algeria,2021-07-19,158.91412
Algeria,2021-07-20,165.48883
Algeria,2021-07-21,173.73468
Algeria,2021-07-22,180.48529
Algeria,2021-07-23,182.6622
Algeria,2021-07-24,186.0265
Algeria,2021-07-25,190.38031
Algeria,2021-07-26,194.51424
Algeria,2021-07-27,201.72661
Algeria,2021-07-28,207.1359
Algeria,2021-07-29,222.6601
Algeria,2021-07-30,229.89445
Algeria,2021-07-31,233.65457
Algeria,2021-08-01,231.4117
Algeria,2021-08-02,228.88297
Algeria,2021-08-03,225.65059
Algeria,2021-08-04,220.43921
Algeria,2021-08-05,210.93999
Algeria,2021-08-06,205.48672
Algeria,2021-08-07,198.49423
Algeria,2021-08-08,197.10893
Algeria,2021-08-09,193.76662
Algeria,2021-08-10,185.71866
Algeria,2021-08-11,178.50629
Algeria,2021-08-12,164.19148
Algeria,2021-08-13,154.56032
Algeria,2021-08-14,147.01811
Algeria,2021-08-15,138.50839
Algeria,2021-08-16,129.33899
Algeria,2021-08-17,123.13811
Algeria,2021-08-18,116.89325
Algeria,2021-08-19,114.18861
Algeria,2021-08-20,110.73634
Algeria,2021-08-21,104.53546
Algeria,2021-08-22,99.30209
Algeria,2021-08-23,95.1022
Algeria,2021-08-24,90.616455
Algeria,2021-08-25,87.142204
Algeria,2021-08-26,83.27215
Algeria,2021-08-27,79.07226
Algeria,2021-08-28,77.62099
Algeria,2021-08-29,76.96132
Algeria,2021-08-30,78.69845
Algeria,2021-08-31,76.631485
Algeria,2021-09-01,75.94983
Algeria,2021-09-02,73.794914
Algeria,2021-09-03,71.26618
Algeria,2021-09-04,68.6495
Algeria,2021-09-05,65.70298
Algeria,2021-09-06,62.49259
Algeria,2021-09-07,60.22773
Algeria,2021-09-08,56.401653
Algeria,2021-09-09,53.54309
Algeria,2021-09-10,51.893917
Algeria,2021-09-11,49.51911
Algeria,2021-09-12,47.562096
Algeria,2021-09-13,45.38519
Algeria,2021-09-14,43.714027
Algeria,2021-09-15,41.40519
Algeria,2021-09-16,39.75602
Algeria,2021-09-17,37.689056
Algeria,2021-09-18,36.58961
Algeria,2021-09-19,30.828506
Algeria,2021-09-20,33.68707
Algeria,2021-09-21,32.21381
Algeria,2021-09-22,31.224306
Algeria,2021-09-23,29.729057
Algeria,2021-09-24,28.4537
Algeria,2021-09-25,26.936462
Algeria,2021-09-26,29.68508
Algeria,2021-09-27,24.6716
Algeria,2021-09-28,24.429722
Algeria,2021-09-29,24.121876
Algeria,2021-09-30,23.660109
Algeria,2021-10-01,23.660109
Algeria,2021-10-02,23.484198
Algeria,2021-10-03,23.814032
Algeria,2021-10-04,23.462208
Algeria,2021-10-05,22.824528
Algeria,2021-10-06,22.010937
Algeria,2021-10-07,21.395247
Algeria,2021-10-08,20.163866
Algeria,2021-10-09,19.152374
Algeria,2021-10-10,18.316793
Algeria,2021-10-11,17.76707
Algeria,2021-10-12,17.15138
Algeria,2021-10-13,16.359777
Algeria,2021-10-14,16.029943
Algeria,2021-10-15,16.029943
Algeria,2021-10-16,15.788065
Algeria,2021-10-17,15.590164
Algeria,2021-10-18,15.150386
Algeria,2021-10-19,14.710607
Algeria,2021-10-20,14.578672
Algeria,2021-10-21,13.831048
Algeria,2021-10-22,13.061436
Algeria,2021-10-23,12.687623
Algeria,2021-10-24,12.115911
Algeria,2021-10-25,11.786077
Algeria,2021-10-26,11.852043
Algeria,2021-10-27,11.808065
Algeria,2021-10-28,11.874032
Algeria,2021-10-29,12.3358
Algeria,2021-10-30,12.907513
Algeria,2021-10-31,13.369281
Algeria,2021-11-01,13.853038
Algeria,2021-11-02,14.578672
Algeria,2021-11-03,14.490717
Algeria,2021-11-04,15.062429
Algeria,2021-11-05,15.788065
Algeria,2021-11-06,15.941988
Algeria,2021-11-07,15.854032
Algeria,2021-11-08,15.48022
Algeria,2021-11-09,15.128396
Algeria,2021-11-10,16.183867
Algeria,2021-11-11,16.601656
Algeria,2021-11-12,16.403755
Algeria,2021-11-13,16.909502
Algeria,2021-11-14,17.459225
Algeria,2021-11-15,17.899004
Algeria,2021-11-16,18.690605
Algeria,2021-11-17,18.910496
Algeria,2021-11-18,19.152374
Algeria,2021-11-19,19.965965
Algeria,2021-11-20,20.47171
Algeria,2021-11-21,21.241323
Algeria,2021-11-22,21.593147
Algeria,2021-11-23,22.142872
Algeria,2021-11-24,22.824528
Algeria,2021-11-25,23.814032
Algeria,2021-11-26,24.011932
Algeria,2021-11-27,24.6716
Algeria,2021-11-28,25.08939
Algeria,2021-11-29,26.386738
Algeria,2021-11-30,27.112373
Algeria,2021-12-01,27.442207
Algeria,2021-12-02,27.706076
Algeria,2021-12-03,28.519667
Algeria,2021-12-04,28.475689
Algeria,2021-12-05,28.959444
Algeria,2021-12-06,28.959444
Algeria,2021-12-07,28.981434
Algeria,2021-12-08,29.201323
Algeria,2021-12-09,29.113367
Algeria,2021-12-10,28.6516
Algeria,2021-12-11,29.06939
Algeria,2021-12-12,29.795025
Algeria,2021-12-13,30.32276
Algeria,2021-12-14,30.696571
Algeria,2021-12-15,31.422207
Algeria,2021-12-16,32.67558
Algeria,2021-12-17,33.44519
Algeria,2021-12-18,35.402206
Algeria,2021-12-19,36.897457
Algeria,2021-12-20,38.348724
Algeria,2021-12-21,39.07436
Algeria,2021-12-22,40.833477
Algeria,2021-12-23,41.713036
Algeria,2021-12-24,43.49414
Algeria,2021-12-25,45.1653
Algeria,2021-12-26,44.989388
Algeria,2021-12-27,44.9674
Algeria,2021-12-28,46.066845
Algeria,2021-12-29,46.61657
Algeria,2021-12-30,48.7495
Algeria,2021-12-31,50.882427
Algeria,2022-01-01,51.322205
Algeria,2022-01-02,53.69701
Algeria,2022-01-03,55.456127
American Samoa,2021-01-05,0
American Samoa,2021-01-06,0
American Samoa,2021-01-07,0
American Samoa,2021-01-08,0
American Samoa,2021-01-09,0
American Samoa,2021-01-10,0
American Samoa,2021-01-11,0
American Samoa,2021-01-12,0
American Samoa,2021-01-13,0
American Samoa,2021-01-14,0
American Samoa,2021-01-15,0
American Samoa,2021-01-16,0
American Samoa,2021-01-17,0
American Samoa,2021-01-18,0
American Samoa,2021-01-19,0
American Samoa,2021-01-20,0
American Samoa,2021-01-21,0
American Samoa,2021-01-22,0
American Samoa,2021-01-23,0
American Samoa,2021-01-24,0
American Samoa,2021-01-25,0
American Samoa,2021-01-26,0
American Samoa,2021-01-27,0
American Samoa,2021-01-28,0
American Samoa,2021-01-29,0
American Samoa,2021-01-30,0
American Samoa,2021-01-31,0
American Samoa,2021-02-01,0
American Samoa,2021-02-02,0
American Samoa,2021-02-03,0
American Samoa,2021-02-04,0
American Samoa,2021-02-05,0
American Samoa,2021-02-06,0
American Samoa,2021-02-07,0
American Samoa,2021-02-08,0
American Samoa,2021-02-09,0
American Samoa,2021-02-10,0
American Samoa,2021-02-11,0
American Samoa,2021-02-12,0
American Samoa,2021-02-13,0
American Samoa,2021-02-14,0
American Samoa,2021-02-15,0
American Samoa,2021-02-16,0
American Samoa,2021-02-17,0
American Samoa,2021-02-18,0
American Samoa,2021-02-19,0
American Samoa,2021-02-20,0
American Samoa,2021-02-21,0
American Samoa,2021-02-22,0
American Samoa,2021-02-23,0
American Samoa,2021-02-24,0
American Samoa,2021-02-25,0
American Samoa,2021-02-26,0
American Samoa,2021-02-27,0
American Samoa,2021-02-28,0
American Samoa,2021-03-01,0
American Samoa,2021-03-02,0
American Samoa,2021-03-03,0
American Samoa,2021-03-04,0
American Samoa,2021-03-05,0
American Samoa,2021-03-06,0
American Samoa,2021-03-07,0
American Samoa,2021-03-08,0
American Samoa,2021-03-09,0
American Samoa,2021-03-10,0
American Samoa,2021-03-11,0
American Samoa,2021-03-12,0
American Samoa,2021-03-13,0
American Samoa,2021-03-14,0
American Samoa,2021-03-15,0
American Samoa,2021-03-16,0
American Samoa,2021-03-17,0
American Samoa,2021-03-18,0
American Samoa,2021-03-19,0
American Samoa,2021-03-20,0
American Samoa,2021-03-21,0
